1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.615384615384616196e-01,8.450704225352112520e-02,4.642857142857143016e-01,4.705882352941175850e-01,4.166666666666666852e-01,8.905109489051095117e-01
0.000000000000000000e+00,3.846153846153846367e-01,3.239436619718309984e-01,1.428571428571428492e-01,5.882352941176471200e-02,4.166666666666666852e-01,2.189781021897810320e-02
0.000000000000000000e+00,0.000000000000000000e+00,5.774647887323943740e-01,7.142857142857142461e-02,1.764705882352941291e-01,0.000000000000000000e+00,8.759124087591241281e-02
0.000000000000000000e+00,1.538461538461538547e-01,1.408450704225351797e-02,7.142857142857142461e-02,1.764705882352941291e-01,1.666666666666666574e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e-01,1.176470588235293963e-01,0.000000000000000000e+00,0.000000000000000000e+00
